id,produzent,modell,typ,inch,controller,lift,date,notiz,cap,seek,cyl,hds,sec,cyl_l,hds_l,sec_l,pre,lnd,mtbf
1,ALPS,,DR311C,3.5,AT,,,,105,13,732,8,35,0,0,0,0,0,0
2,ALPS,,DR312C,3.5,AT,,,,211,13,527,16,49,0,0,0,0,0,0
3,ALPS,,DRND-10A,,MFM,,,,10,60,615,2,17,0,0,0,0,0,0
4,ALPS,,DRND-20A,,MFM,,,,20,60,615,4,17,0,0,0,0,0,0
5,ALPS,,DRPO-20A,,RLL,,,,0,60,615,2,26,0,0,0,0,0,0
6,ALPS,,DRPO-20D,,RLL,,,,20,60,615,2,26,0,0,0,0,0,0
7,AMPEX,,PYXIS-13,,MFM,,,,10,90,320,4,17,0,0,0,0,0,0
8,AMPEX,,PYXIS-20,,MFM,,,,15,90,320,6,17,0,0,0,0,0,0
9,AMPEX,,PYXIS-27,,MFM,,,,20,90,320,8,17,0,0,0,0,0,0
10,AMPEX,,PYXIS-7,,MFM,,,,5,90,320,2,17,0,0,0,0,0,0
11,AREAL,,"A 120",2.5,AT,,,,130,15,535,10,50,0,0,0,0,0,0
12,AREAL,,"A 180",2.5,AT,,,,174,15,715,10,50,0,0,0,0,0,0
13,AREAL,,"A 260",2.5,AT,,,,248,15,757,10,60,0,0,0,0,0,0
14,AREAL,,MD2085,2.5,AT,,,,81,16,705,14,17,0,0,0,0,0,0
15,"AREAL TECH",,A-120,2.5,,Y,,,120,15,0,0,0,0,0,0,0,0,100
16,"AREAL TECH",,BP-100,2.5,SCSI,Y,,,100,0,0,0,0,0,0,0,0,0,0
17,"AREAL TECH",,MD-2050,2.5,AT,,,,49,28,819,0,0,0,0,0,0,0,0
18,"AREAL TECH",,MD-2060,2.5,IDE,Y,,,62,22,1024,2,60,0,0,0,0,0,45
19,"AREAL TECH",,MD-2100,2.5,,Y,,,100,29,0,0,0,0,0,0,0,0,0
20,ATASI,,6120,5.2,ESDI,Y,,,1051,14,1925,15,71,0,0,0,0,0,150
21,ATASI,,676,5.2,ESDI,Y,,,765,16,1632,15,54,0,0,0,0,0,0
22,ATASI,,"AT 3020",,MFM,N,1992-12-10,,16,0,645,3,17,0,0,0,0,634,0
23,ATASI,,"AT 3030",5.2,MFM,,,,28,0,645,5,17,0,0,0,323,645,0
24,ATASI,,"AT 3033",5.2,,N,,,26,28,645,5,17,0,0,0,0,634,0
25,ATASI,,"AT 3036",5.2,,,1992-12-10,,30,0,0,0,0,0,0,0,0,0,0
26,ATASI,,"AT 3046",5.2,,N,,,38,0,645,7,17,0,0,0,323,644,0
27,ATASI,,"AT 3051",5.2,,N,1990-08-23,,41,0,704,7,17,0,0,0,352,703,0
28,ATASI,,"AT 3051+",,,N,,,43,0,733,7,17,0,0,0,368,732,0
29,ATASI,,"AT 3053",5.2,,N,,,44,0,733,7,17,0,0,0,365,732,0
30,ATASI,,"AT 3058",,MFM,,,,67,0,1024,8,17,0,0,0,0,0,0
31,ATASI,,"AT 3065",,MFM,,,,54,0,900,7,17,0,0,0,352,0,0
32,ATASI,,"AT 3075",5.2,MFM,,,,67,0,1024,8,17,0,0,0,0,0,0
33,ATASI,,"AT 3085",5.2,,N,,,68,0,1024,8,17,0,0,0,,1023,0
34,ATASI,,"AT 3128",,,N,,,104,0,1024,8,26,0,0,0,,1023,0
35,ATTO,,"SILICON DISK+",,SCSI,,,,128,1,0,0,0,0,0,0,0,0,0
36,BASF,,6182,5.2,MFM,,1992-12-10,,5,0,153,4,17,0,0,0,64,0,11
37,BASF,,6183,FH5,MFM,,1992-12-10,,8,0,153,6,17,0,0,0,64,0,11
38,BASF,,6184,FH5,MFM,,1992-12-10,,11,0,230,6,17,0,0,0,64,0,11
39,BASF,,6185,FH5,MFM,+,1992-12-10,,22,18,440,6,17,0,0,0,128,0,11
40,BASF,,6186,FH5,MFM,+,1992-12-10,,14,18,440,4,17,0,0,0,128,0,11
41,BASF,,6187,,MFM,,,,7,0,440,2,17,0,0,0,220,0,0
42,BASF,,6188,HH5,MFM,+,1992-12-10,,12,88,360,4,17,0,0,0,128,0,11
45,BASF,,6188-R1,HH5,MFM,+,1992-12-10,,10,88,616,2,17,0,0,0,0,0,15
46,BASF,,6188-R3,HH5,MFM,+,1992-12-10,,20,88,616,4,17,0,0,0,380,0,15
43,BASF,,"6188R 12",5H,MFM,J,,,10,88,616,2,17,0,0,0,,615,15
44,BASF,,"6188R 25",5H,MFM,J,,,21,88,616,4,17,0,0,0,,615,15
47,BASF,,6192,5F,MFM,J,,,43,30,1024,5,17,0,0,0,,1023,12
48,BASF,,6193,5F,MFM,J,,,60,30,1024,7,17,0,0,0,,1023,12
49,BASF,,6194,5F,MFM,J,,,77,30,1024,9,17,0,0,0,,1023,12
50,BASF,,6195,5F,MFM,J,,,68,30,1024,8,17,0,0,0,,1023,12
51,"BRAND TECH",,BT8085,,MFM,,,,67,0,1024,8,17,0,0,0,0,0,0
52,"BRAND TECH",,BT8128,,RLL,,,,109,0,1024,8,26,0,0,0,0,0,0
53,"BRAND TECH",,BT8170,,ESDI,,,,142,0,1024,8,34,0,0,0,0,0,0
54,BULL,,D530,,,N,,,30,0,987,3,17,0,0,0,987,986,0
55,BULL,,D550,,,N,,,43,0,987,5,17,0,0,0,987,986,0
56,BULL,,D570,,,N,,,70,0,987,7,17,0,0,0,987,986,0
57,BULL,,D585,,,N,,,85,0,1166,7,17,0,0,0,1166,1165,0
387,"C. ITOH",,YD-3042,,SCSI,,,,43,26,788,4,0,0,0,0,0,0,0
388,"C. ITOH",,YD-3082,,SCSI,,,,87,26,788,8,0,0,0,0,0,0,0
389,"C. ITOH",,YD-3530,,MFM,,,,32,0,731,5,17,0,0,0,0,0,0
390,"C. ITOH",,YD-3540,,MFM,,,,0,26,731,7,17,0,0,0,0,0,0
58,CARDIFF,,F-3053,3.5,MFM,,,,44,20,1024,5,17,0,0,0,0,0,0
59,CARDIFF,,F-3080,3.5,SCSI,,,,68,20,1024,5,26,0,0,0,0,0,0
60,CARDIFF,,F-3080E,3.5,ESDI,,,,68,20,1024,5,26,0,0,0,0,0,0
61,CARDIFF,,F-3080S,3.5,SCSI,,,,68,20,1024,5,26,0,0,0,0,0,0
62,CARDIFF,,F-3127E,3.5,ESDI,,,,109,20,1024,5,35,0,0,0,0,0,0
63,CARDIFF,,F-3127S,3.5,SCSI,,,,109,20,1024,5,35,0,0,0,0,0,0
64,CDC,,1230,8,SMD,,,,1236,16,1636,15,0,0,0,0,0,0,0
65,CDC,,368,8,SMD,,,,368,18,1217,10,0,0,0,0,0,0,0
66,CDC,,500,8,SMD,,,,500,18,1217,10,0,0,0,0,0,0,0
67,CDC,,736,8,SMD,,,,741,16,1635,15,0,0,0,0,0,0,7
68,CDC,,77731608,5.2,MFM,,,,27,0,671,5,17,0,0,0,128,0,0
69,CDC,,77731613,5.2,MFM,,,,30,0,734,5,17,0,0,0,128,0,0
70,CDC,,77731614,5.2,MFM,,,,22,36,671,4,17,0,0,0,128,0,0
71,CDC,,850,8,SMD,,,,851,16,1381,15,0,0,0,0,0,0,0
72,CDC,,94151-138,5.2,SCSI,Y,,,138,17,969,8,35,0,0,0,0,0,0
73,CDC,,94151-25,5.2,SASI,,,,25,0,921,3,36,0,0,0,0,0,0
74,CDC,,94151-27,5.2,SASI,,,,27,0,921,3,19,0,0,0,0,0,0
75,CDC,,94151-42,5.2,SASI,,,,42,0,921,5,36,0,0,0,0,0,0
76,CDC,,94151-44,5.2,SASI,,,,44,0,921,5,19,0,0,0,0,0,0
77,CDC,,94151-59,5.2,SASI,,,,59,0,921,7,36,0,0,0,0,0,0
78,CDC,,94151-62,5.2,SASI,,,,62,0,921,7,19,0,0,0,0,0,0
79,CDC,,94151-76,5.2,SASI,,,,76,0,921,9,36,0,0,0,0,0,0
80,CDC,,94151-80,5.2,SASI,,,,80,0,921,9,19,0,0,0,0,0,0
81,CDC,,94155-120,,MFM,,,,63,28,960,8,17,0,0,0,0,0,0
82,CDC,,94155-130,5.2,RLL,,,,122,0,1024,9,26,0,0,0,128,0,0
83,CDC,,94155-135,,RLL,,,,109,28,960,9,26,0,0,0,0,0,0
84,CDC,,94155-135P,,MFM,,,,71,28,960,9,17,0,0,0,0,0,0
85,CDC,,94155-19,,MFM,,,,17,0,697,3,17,0,0,0,128,0,0
86,CDC,,94155-21,,MFM,,1992-12-10,,18,0,697,3,17,0,0,0,0,0,0
87,CDC,,94155-25,,MFM,,,,20,0,615,4,17,0,0,0,128,0,0
88,CDC,,94155-28,,MFM,,,,23,0,697,4,17,0,0,0,128,0,0
89,CDC,,94155-36,,MFM,,1992-12-10,,30,0,697,5,17,0,0,0,0,0,0
90,CDC,,94155-38,,MFM,,1992-12-10,,32,0,733,5,17,0,0,0,0,0,0
91,CDC,,94155-48,,MFM,,1992-12-10,,40,28,925,5,17,0,0,0,0,0,0
92,CDC,,94155-51,,,,,,43,0,989,5,17,0,0,0,0,0,0
93,CDC,,94155-57,FH5,MFM,,1992-12-10,,48,0,925,6,17,0,0,0,0,0,0
94,CDC,,94155-67,FH5,MFM,,1992-12-10,,56,0,925,7,17,0,0,0,0,0,0
95,CDC,,94155-77,FH5,MFM,,1992-12-10,,64,0,925,8,17,0,0,0,0,0,0
96,CDC,,94155-85,,MFM,,,,68,28,1024,8,17,0,0,0,0,0,0
97,CDC,,94155-85P,,MFM,,,,68,28,1024,8,17,0,0,0,0,0,0
98,CDC,,94155-86,,MFM,,,,69,28,925,9,17,0,0,0,128,0,0
99,CDC,,94155-86,FH5,MFM,,1992-12-10,,72,28,925,9,17,0,0,0,0,0,0
100,CDC,,94155-96,,MFM,,,,76,28,1024,9,17,0,0,0,0,0,0
101,CDC,,94155-96P,,MFM,,,,76,28,1024,9,17,0,0,0,0,0,0
102,CDC,,94156-48,,ESDI,,,,0,28,925,5,0,0,0,0,0,0,0
103,CDC,,94156-67,,ESDI,,,,0,0,925,6,0,0,0,0,0,0,0
104,CDC,,94156-72,,MFM,,,,0,0,925,9,17,0,0,0,0,0,0
105,CDC,,94156-86,,ESDI,,,,0,0,925,9,0,0,0,0,0,0,0
106,CDC,,9415X-21,,,,,,36,0,697,3,35,0,0,0,0,0,0
107,CDC,,9415X-36,,SCSI,,,,60,0,697,5,35,0,0,0,0,0,0
108,CDC,,9415X-48,,,,,,38,0,925,5,0,0,0,0,0,0,0
109,CDC,,9415X-57,,,,,,46,0,925,6,0,0,0,0,0,0,0
110,CDC,,9415X-67,,,,,,53,0,925,7,0,0,0,0,0,0,0
111,CDC,,9415X-77,,,,,,61,0,925,8,0,0,0,0,0,0,0
112,CDC,,9415X-86,,,,,,72,28,925,9,0,0,0,0,0,0,0
113,CDC,,94161-103,5.2,SCSI,,,,103,17,969,6,35,0,0,0,0,0,0
114,CDC,,94161-121,,SCSI,,,,0,16,969,0,0,0,0,0,0,0,0
115,CDC,,94161-141,5.2,SCSI,Y,,,117,17,969,7,34,0,0,0,0,0,0
116,CDC,,94161-155,2.5,SCSI,Y,,,151,17,969,9,34,0,0,0,0,0,0
117,CDC,,94161-182,FH5,ESDI,,1992-12-10,,160,0,969,9,0,0,0,0,0,0,0
118,CDC,,94161-86,,SCSI,,,,0,16,969,0,0,0,0,0,0,0,0
119,CDC,,94166-101,FH5,SCSI,,1992-12-10,,84,17,969,5,34,0,0,0,0,0,0
120,CDC,,94166-103,5.2,ESDI,Y,,,104,17,969,6,35,0,0,0,0,0,0
121,CDC,,94166-121,5.2,ESDI,Y,,,107,17,969,7,36,0,0,0,0,0,0
122,CDC,,94166-138,5.2,ESDI,Y,,,138,17,969,8,35,0,0,0,0,0,0
123,CDC,,94166-141,5.2,ESDI,,,,125,16,969,7,36,0,0,0,0,0,0
124,CDC,,94166-141,FH5,SCSI,,1992-12-10,,118,17,969,7,34,0,0,0,0,0,0
125,CDC,,94166-161,5.2,ESDI,Y,,,142,17,969,8,36,0,0,0,0,0,0
126,CDC,,94166-182,FH5,SCSI,,1992-12-10,,152,17,969,9,0,0,0,0,0,0,0
127,CDC,,94166-86,5.2,ESDI,,,,86,17,969,5,35,0,0,0,0,0,0
128,CDC,,94171-300,,SCSI,,,,0,16,1365,9,0,0,0,0,0,0,0
129,CDC,,94171-307,5.2,SCSI,Y,,,270,0,1412,9,0,0,0,0,0,0,0
130,CDC,,94171-327,5.2,SCSI,Y,,,300,0,1412,9,0,0,0,0,0,0,0
131,CDC,,94171-344,,SCSI,,,,0,17,1549,9,0,0,0,0,0,0,0
132,CDC,,94171-350,5.2,SCSI,Y,,,307,17,1549,9,0,0,0,0,0,0,100
133,CDC,,94171-375,5.2,SCSI,Y,,,330,16,1549,9,0,0,0,0,0,0,0
134,CDC,,94171-376,5.2,SCSI,Y,,,330,18,1549,9,0,0,0,0,0,0,100
135,CDC,,94181-385,FH5,SCSI,,1992-12-10,,337,11,0,15,0,0,0,0,0,0,0
136,CDC,,94181-574,,SCSI,,,,0,16,1549,15,0,0,0,0,0,0,0
137,CDC,,94181-702,5.2,ESDI,Y,,,660,16,1549,15,0,0,0,0,0,0,0
138,CDC,,94181-702,5.2,SCSI,Y,,,613,17,1549,15,0,0,0,0,0,0,100
139,CDC,,94186-265,FH5,ESDI,,1992-12-10,,221,0,1412,9,34,0,0,0,0,0,0
140,CDC,,94186-321,FH5,EDSI,,1992-12-10,,270,0,1412,11,34,0,0,0,0,0,0
141,CDC,,94186-324,5.2,ESDI,Y,,,286,0,1412,11,36,0,0,0,0,0,0
142,CDC,,94186-383,FH5,ESDI,,1992-12-10,,320,18,1412,13,34,0,0,0,0,0,0
143,CDC,,94186-383,5.2,ESDI,Y,,,328,18,1412,13,0,0,0,0,0,0,100
144,CDC,,94186-383,5.2,SCSI,Y,,,330,20,1412,13,0,0,0,0,0,0,0
145,CDC,,94186-383H,FH5,ESDI,,1992-12-10,,320,15,1224,15,34,0,0,0,0,0,0
146,CDC,,94186-442,5.2,ESDI,Y,,,373,16,1412,15,0,0,0,0,0,0,100
147,CDC,,94186-442,FH5,ESDI,,1992-12-10,,369,16,1412,15,34,0,0,0,0,0,0
148,CDC,,94186-442,5.2,SCSI,Y,,,373,16,1412,15,0,0,0,0,0,0,0
149,CDC,,94191-766,5.2,SCSI,Y,,,676,17,1632,15,0,0,0,0,0,0,100
150,CDC,,94196-766,5.2,ESDI,Y,,,676,17,1632,15,0,0,0,0,0,0,100
151,CDC,,94204-65,,MFM,,,,62,28,941,8,17,0,0,0,0,0,0
152,CDC,,94204-71,,MFM,,,,68,28,1024,8,17,0,0,0,0,0,0
153,CDC,,94204-74,5.2,IDE,Y,,,65,28,941,5,0,0,0,0,0,0,40
154,CDC,,94204-81,5.2,IDE,Y,,,71,28,1024,5,0,0,0,0,0,0,40
155,CDC,,94205-30,5,MFM,,,,30,0,989,3,17,0,0,0,0,0,0
156,CDC,,94205-41,5.2,MFM,,,,34,28,989,4,17,0,0,0,0,0,0
157,CDC,,94205-51,,MFM,,1992-12-10,,43,0,989,5,17,0,0,0,0,0,0
158,CDC,,94205-53,5.2,MFM,Y,,,44,28,1024,5,17,0,0,0,0,0,0
159,CDC,,94205-77,,RLL,,,,62,28,989,5,26,0,0,0,0,0,0
160,CDC,,94208-75,5.2,IDE,Y,,,60,30,966,5,0,0,0,0,0,0,0
161,CDC,,9420X-51,,,,,,41,0,989,5,0,0,0,0,0,0,0
162,CDC,,94211-106,5.2,SCSI,,,,91,18,1024,5,0,0,0,0,0,0,0
163,CDC,,94211-209,,SCSI,,,,0,18,1547,5,0,0,0,0,0,0,0
164,CDC,,94211-91,,SCSI,,,,91,16,969,5,0,0,0,0,0,0,0
165,CDC,,94216-106,5.2,ESDI,,,,94,16,1024,5,0,0,0,0,0,0,0
166,CDC,,94221-125,5.2,SCSI,Y,,,110,18,0,3,0,0,0,0,0,0,100
167,CDC,,94221-169,5.2,SCSI,Y,,,158,0,1310,5,0,0,0,0,0,0,0
168,CDC,,94221-184,5.2,SCSI,Y,,,160,0,0,0,0,0,0,0,0,0,0
169,CDC,,94221-190,,SCSI,,,,0,8,1547,5,0,0,0,0,0,0,0
170,CDC,,94221-209,5.2,SCSI,Y,,,183,18,1548,5,0,0,0,0,0,0,100
171,CDC,,94241-383,5.2,SCSI,Y,,,338,14,0,7,0,0,0,0,0,0,100
172,CDC,,94241-502,5.2,SCSI,Y,,,440,16,0,7,0,0,0,0,0,0,100
173,CDC,,94244-164,5.2,IDE,Y,,,144,16,1747,3,54,0,0,0,0,0,0
174,CDC,,94244-219,5.2,IDE,Y,,,193,16,1747,4,54,0,0,0,0,0,100
175,CDC,,94244-383,5.2,IDE,Y,,,337,16,1747,7,0,0,0,0,0,0,100
176,CDC,,94244-502,5.2,IDE,Y,,,500,0,0,0,0,0,0,0,0,0,0
177,CDC,,94246-182,5.2,ESDI,Y,,,160,15,1453,4,54,0,0,0,0,0,100
178,CDC,,94246-383,5.2,ESDI,Y,,,337,15,1748,7,0,0,0,0,0,0,100
179,CDC,,94295-51,,MFM,,,,41,28,989,5,17,0,0,0,990,0,0
180,CDC,,94295-51,5.2,MFM,Y,,,43,28,989,5,17,0,0,0,0,0,0
181,CDC,,94311-136,3.5,SCSI,,,,120,15,0,5,0,0,0,0,0,0,70
182,CDC,,94311-136S,3.5,SCSI2,Y,,,120,15,0,5,0,0,0,0,0,0,70
183,CDC,,94314-136,3.5,IDE,Y,,,120,15,0,5,0,0,0,0,0,0,70
184,CDC,,94316-111,3.5,ESDI,,,,98,23,1072,5,0,0,0,0,0,0,70
185,CDC,,94316-136,3.5,ESDI,Y,,,120,15,0,5,0,0,0,0,0,0,70
186,CDC,,94316-155,3.5,ESDI,Y,,,138,15,1072,7,0,0,0,0,0,0,70
187,CDC,,94316-200,3.5,ESDI,Y,,,177,15,1072,9,0,0,0,0,0,0,99
188,CDC,,94335-100,,MFM,,,,80,15,1072,9,17,0,0,0,0,0,0
189,CDC,,94335-150,,RLL,,,,122,25,1072,9,26,0,0,0,0,0,0
190,CDC,,94335-55,,MFM,,,,44,25,1072,5,17,0,0,0,0,0,0
191,CDC,,94351-111,3.5,SCSI,Y,,,98,15,1068,5,0,0,0,0,0,0,70
192,CDC,,94351-126,3.5,SCSI,J,,,111,15,1068,7,36,0,0,0,0,0,70
193,CDC,,94351-128,,SCSI,,,,131,0,1068,7,36,0,0,0,0,0,0
194,CDC,,94351-133S,3.5,SCSI2,Y,,,116,15,1268,5,0,0,0,0,0,0,70
195,CDC,,94351-134,3.5,SCSI,,,,131,15,1068,7,36,0,0,0,0,0,0
196,CDC,,94351-155,3.5,SCSI,Y,,,138,15,1068,7,0,0,0,0,0,0,0
197,CDC,,94351-155S,3.5,SCSI2,Y,,,138,15,1068,7,0,0,0,0,0,0,70
198,CDC,,94351-160,3.5,SCSI,,,,168,15,1068,9,36,0,0,0,0,0,0
199,CDC,,94351-172,3.5,SCSI,,,,168,16,1068,9,36,0,0,0,0,0,0
200,CDC,,94351-186S,3.5,SCSI2,Y,,,163,15,1268,7,0,0,0,0,0,0,70
201,CDC,,94351-200,3.5,SCSI,,,,168,15,1068,9,36,0,0,0,0,0,0
202,CDC,,94351-200S,3.5,SCSI,,,,168,15,1068,9,36,0,0,0,0,0,0
203,CDC,,94351-230S,3.5,SCSI,,,,210,15,1272,9,36,0,0,0,0,0,0
204,CDC,,94354-111,3.5,IDE,Y,,,98,15,1072,5,0,0,0,0,0,0,70
205,CDC,,94354-126,3,ESDI,,,,111,15,1072,7,29,0,0,0,0,0,0
206,CDC,,94354-133,3.5,IDE,Y,,,117,15,1272,5,29,0,0,0,0,0,70
207,CDC,,94354-155,3.5,IDE,Y,,,138,15,1072,7,29,0,0,0,0,0,70
208,CDC,,94354-160,3,ESDI,,,,143,15,1072,9,29,0,0,0,0,0,0
209,CDC,,94354-186,3.5,IDE,Y,,,164,15,1272,7,0,0,0,0,0,0,70
210,CDC,,94354-200,3,ESDI,,,,177,15,1072,9,36,0,0,0,0,0,0
211,CDC,,94354-230,3,ESDI,,,,211,15,1272,9,36,0,0,0,0,0,0
212,CDC,,94355-100,3.5,MFM,,1992-12-10,,84,15,1072,9,17,0,0,0,0,0,0
213,CDC,,94355-150,3.5,RLL,Y,,,133,15,1072,9,28,0,0,0,0,0,70
214,CDC,,94355-55,3.5,MFM,,,,46,17,0,5,17,0,0,0,0,0,0
215,CDC,,94356-111,3.5,ESDI,,,,98,15,1072,5,34,0,0,0,0,0,0
216,CDC,,94356-155,3.5,ESDI,,,,138,15,1072,7,34,0,0,0,0,0,0
217,CDC,,94356-200,,ESDI,,,,190,18,1272,9,34,0,0,0,0,0,0
218,CDC,,94601-12G,5.2,SCSI,,,,1050,15,0,15,0,0,0,0,0,0,100
219,CDC,,94601-767,5.2,SCSI,Y,,,676,12,0,15,0,0,0,0,0,0,100
220,CDC,,95155-92,5.2,MFM,Y,,,77,28,989,9,17,0,0,0,0,0,40
221,CDC,,9720-1230,,,,,,0,16,1635,15,0,0,0,0,0,0,0
222,CDC,,9720-368,,,,,,0,18,1217,10,0,0,0,0,0,0,0
223,CDC,,9720-500,,,,,,0,18,1217,10,0,0,0,0,0,0,0
224,CDC,,9720-736,,,,,,0,16,1635,15,0,0,0,0,0,0,0
225,CDC,,9720-850,,,,,,0,16,1381,15,0,0,0,0,0,0,0
226,CDC,,97500-12G,5.2,SMD,,,,1050,12,0,17,0,0,0,0,0,0,100
227,CDC,,97501-15G,5.2,SCSI2,,,,1350,12,0,17,0,0,0,0,0,0,100
228,CDC,,97509-12G,5.2,IPI-2,,,,1050,12,0,17,0,0,0,0,0,0,100
229,"CENTURY DATA",,CAST-10203E,5.2,ESDI,,,,55,28,1050,3,35,0,0,0,0,0,0
230,"CENTURY DATA",,CAST-10203S,5.2,SCSI,,,,55,28,1050,3,35,0,0,0,0,0,0
231,"CENTURY DATA",,CAST-10304E,5.2,ESDI,,,,75,28,1050,4,35,0,0,0,0,0,0
232,"CENTURY DATA",,CAST-10304S,5.2,SCSI,,,,75,28,1050,4,35,0,0,0,0,0,0
233,"CENTURY DATA",,CAST-10305E,5.2,ESDI,,,,94,28,1050,5,35,0,0,0,0,0,0
234,"CENTURY DATA",,CAST-10305S,5.2,SCSI,,,,94,28,1050,5,35,0,0,0,0,0,0
235,"CENTURY DATA",,CAST-14404E,5.2,ESDI,,,,114,25,1590,4,35,0,0,0,0,0,0
236,"CENTURY DATA",,CAST-14404S,5.2,SCSI,,,,114,25,1590,4,35,0,0,0,0,0,0
237,"CENTURY DATA",,CAST-14405E,5.2,ESDI,,,,140,25,1590,5,35,0,0,0,0,0,0
238,"CENTURY DATA",,CAST-14405S,5.2,SCSI,,,,140,25,1590,5,35,0,0,0,0,0,0
239,"CENTURY DATA",,CAST-14406E,5.2,ESDI,,,,170,25,1590,6,35,0,0,0,0,0,0
240,"CENTURY DATA",,CAST-14406S,5.2,SCSI,,,,170,25,1590,6,35,0,0,0,0,0,0
241,"CENTURY DATA",,CAST-24509E,5.2,ESDI,,,,258,18,1599,9,35,0,0,0,0,0,0
242,"CENTURY DATA",,CAST-24509S,5.2,SCSI,,,,258,18,1599,9,35,0,0,0,0,0,0
243,"CENTURY DATA",,CAST-24611E,5.2,ESDI,,,,315,18,1599,11,35,0,0,0,0,0,0
244,"CENTURY DATA",,CAST-24611S,5.2,SCSI,,,,315,18,1599,11,35,0,0,0,0,0,0
245,"CENTURY DATA",,CAST-24713E,5.2,ESDI,,,,372,18,1599,13,35,0,0,0,0,0,0
246,"CENTURY DATA",,CAST-24713S,5.2,SCSI,,,,372,18,1599,13,35,0,0,0,0,0,0
247,CMI,,5018H,5.2,MFM,,,,15,85,0,0,17,0,0,0,0,0,0
248,CMI,,CM10E,,MFM,,,,10,0,650,2,17,0,0,0,256,0,0
249,CMI,,CM15C,,MFM,,,,15,0,305,6,17,0,0,0,256,0,0
250,CMI,,CM20E,,MFM,,,,20,0,650,4,17,0,0,0,256,0,0
251,CMI,,CM30E,,MFM,,,,30,0,650,6,17,0,0,0,256,0,0
252,CMI,,CM3206,,MFM,,,,10,0,306,4,17,0,0,0,0,0,0
253,CMI,,CM3426,5.2,,N,,,21,85,612,4,17,0,0,0,0,611,0
254,CMI,,CM5205,5.2,,N,,,4,0,256,2,17,0,0,0,0,255,0
255,CMI,,CM5206,5.2,MFM,,,,5,0,306,2,17,0,0,0,128,0,0
256,CMI,,CM5410,5.2,,N,,,8,0,256,4,17,0,0,0,0,255,0
257,CMI,,CM5412,5.2,MFM,,,,10,85,306,4,17,0,0,0,128,0,0
258,CMI,,CM5616,5.2,,N,,,12,0,256,6,17,0,0,0,0,255,0
259,CMI,,CM5619,5.2,MFM,,,,15,85,306,6,17,0,0,0,128,0,0
260,CMI,,CM5826,,MFM,,,,20,0,306,8,17,0,0,0,0,0,0
261,CMI,,CM6213,5.2,MFM,,,,10,0,640,2,17,0,0,0,256,0,0
262,CMI,,CM6426,5.2,MFM,N,1992-12-10,,20,39,615,4,17,0,0,0,300,614,0
263,CMI,,CM6426S,5.2,,N,,,21,0,640,4,17,0,0,0,0,639,0
264,CMI,,CM6626,,MFM,,,,21,0,640,4,17,0,0,0,256,0,0
265,CMI,,CM6640,5.2,MFM,N,1992-12-10,,31,39,615,6,17,0,0,0,300,614,0
266,CMI,,CM7660,5.2,,N,,,49,0,960,6,17,0,0,0,0,959,0
267,CMI,,CM7880,5.2,,N,,,65,0,960,8,17,0,0,0,0,959,0
268,CMS,,F115ESDI-T,5.2,ESDI,Y,,,114,30,0,0,0,0,0,0,0,0,25
269,CMS,,F150AT-CA,5.2,ESDI,Y,,,150,17,0,0,0,0,0,0,0,0,40
270,CMS,,F150AT-WCA,5.2,ESDI,Y,,,150,17,0,0,0,0,0,0,0,0,40
271,CMS,,F150EQ-WCA,5.2,,Y,,,150,17,0,0,0,0,0,0,0,0,40
272,CMS,,F320AT-CA,5.2,ESDI,Y,,,320,15,0,0,0,0,0,0,0,0,40
273,CMS,,F70ESDI-T,5.2,ESDI,Y,,,73,30,0,0,0,0,0,0,0,0,25
274,CMS,,"H330E1 PS EXPR.",5.2,ESDI,,,,330,14,1780,7,54,0,0,0,0,0,150
275,CMS,,"H340E1 EXPR.",5.2,ESDI,,,,340,14,1780,7,54,0,0,0,0,0,150
276,CMS,,K40,5,MFM,,,,43,0,1024,5,17,0,0,0,1024,0,0
277,CMS,,K60,5,MFM,,,,60,0,1024,7,17,0,0,0,1024,0,0
278,CMS,,K70,5,MFM,,,,71,0,1024,8,17,0,0,0,1024,0,0
279,CMS,,K80,5,MFM,,,,82,0,1024,9,17,0,0,0,1024,0,0
280,CMS,,"PSEXPRESS 150",5.2,ESDI,Y,,,150,17,0,0,0,0,0,0,0,0,40
281,CMS,,"PSEXPRESS 320",5.2,ESDI,Y,,,320,16,0,0,0,0,0,0,0,0,40
282,COGITO,,"CG 906",5.2,MFM,,,,5,0,306,2,17,0,0,0,128,0,0
283,COGITO,,"CG 912",5.2,MFM,,,,11,0,306,4,17,0,0,0,128,0,0
284,COGITO,,"CG 925",,MFM,,,,0,0,612,4,17,0,0,0,0,0,0
285,COGITO,,"PT 912",,MFM,,,,11,0,612,2,17,0,0,0,307,0,0
286,COGITO,,"PT 925",,MFM,,,,21,0,612,4,17,0,0,0,307,0,0
287,CONNER,,"CP-2020 KATO",2.5,SCSI,Y,,,21,23,0,2,0,0,0,0,0,0,0
288,CONNER,,CP-2022,2.5,XT,+,1992-12-10,,21,23,653,2,32,0,0,0,0,0,40
289,CONNER,,CP-2024,2.5,AT,+,1992-12-10,,21,23,653,2,32,0,0,0,0,0,40
290,CONNER,,"CP-2034 PANCHO",2.5,IDE,Y,,,32,19,823,2,38,0,0,0,0,0,0
291,CONNER,,"CP-2044 PANCHO",2.5,IDE,Y,,,42,19,548,4,38,0,0,0,0,0,0
